	Inhibitory	Excitatory	Oligodendrocyte	Astrocyte	OPC	Microglia	Endothelial	VLMC	Pericyte
20583594	0.0894752783453141	0.368506729851538	0.139178860067709	0.202993252726075	0.002626795992741	0.0322881180047321	0.0126498926797902	0.0006393482171546	0.151641724114945
20584923	0.0047572169840377	0.230131817195433	0.183952377078018	0.334516205039706	0.0019318410371224	0.0406540125947013	0.0301286091710208	0.0003779674436707	0.17354995345629
20594407	0.0778237116630261	0.367243616246789	0.15940761514748	0.181958494599383	0.0015003133837824	0.0339937017211067	0.0088456150613553	0.000183312445657	0.16904361973142
20602974	0.073131427605763	0.311514304979695	0.143229622424348	0.230107408512674	6.04573208260877e-05	0.0568007034158161	0.0170229376432721	3.90851252090527e-05	0.168094052972397
20603141	0.0169539246738018	0.274919674270235	0.153275888018584	0.2647250631317	0.0006685452041552	0.0749039022915508	0.0273345697012759	0.0009271099402547	0.186291322768443
20610726	0.032991449398715	0.344420129012836	0.245898019228116	0.1617276842415	0.0059913981049028	0.0337348019147224	0.015772374212655	0.0002559428582226	0.159208201028331
20611993	0.0490821926422818	0.326373710197993	0.129833638558309	0.239122958589268	0.0054792441084006	0.0509157181470162	0.0166055032201554	0.0001831493996297	0.182403885136946
20630946	0.0729619976982882	0.355858929883975	0.161786659951674	0.195904541961355	6.76509971847461e-05	0.0360864516659749	0.0148380060393709	6.4501755269196e-05	0.162431260046908
20646778	0.0453850056060693	0.318895590271121	0.205662616920575	0.18110811221108	9.64538761446817e-05	0.0512434742168593	0.0199896267924251	8.99779883784713e-05	0.177529142117348
20656964	0.0743757464073819	0.332062941912201	0.126540469883369	0.232672676479805	0.0033984870458593	0.0401146536217054	0.0212252716515829	0.0008499732607325	0.168759779737362
20665307	0.0729970864704601	0.32385093980354	0.180693693106529	0.20204498367615	0.0076986226433421	0.0409038741653472	0.0129107574297924	0.0001846229050377	0.158715419799801
20674902	0.0156092872369417	0.275062973303333	0.196839112846706	0.26764841911495	0.0027125958434183	0.0332182963109227	0.0249361718822005	0.0001046614225387	0.183868482038988
20683921	0.0415355215266263	0.292328808818817	0.140454703436505	0.205173633905276	0.0004025068063305	0.0953344537499521	0.0438086491907434	8.67293120145485e-05	0.180874993253735
20706215	9.35058909157283e-05	0.185335462371982	0.195108790528921	0.282351502490293	0.0104294989047895	0.0808303285920599	0.0498296030055204	0.001265265692109	0.19475604252341
20726273	0.0342781917084253	0.327102285597911	0.177137935555184	0.216560505289462	0.0027381882766482	0.0479574386130076	0.0189693954460472	0.0002269856003435	0.175029073912971
20730959	0.0553096275702205	0.325644664904254	0.152734706185401	0.225058923192485	6.66493822504883e-05	0.0543950757069848	0.0172841252097026	9.98838943692269e-05	0.169406343954332
20767628	0.237419368686628	0.371616819999846	0.156905997181132	0.0350844544007782	0.0003183796994331	0.0258258174509276	0.0118541974055025	0.0001219700603576	0.160852995115394
20774339	0.0723752481814216	0.33770484815994	0.165115824407929	0.205933725898428	0.001865585146212	0.0369571499251477	0.0160699654196362	0.0002240498141753	0.163753603047109
20779834	0.0002492217676801	0.235656644294857	0.153966601604609	0.309588424740588	0.0068230993805302	0.067272549878733	0.033852386437497	0.0002064797120262	0.192384592183479
20780035	0.0189643889944058	0.270393381962529	0.176819323049852	0.288781932203266	0.0017527395511639	0.0421107269602074	0.0248362631765792	0.0002735597545137	0.176067684347484
20798913	0.0003943428174142	0.237862363120586	0.241253170746078	0.202939066749547	0.0002024691484552	0.122626808451352	0.0233764071078157	0.0013996546900547	0.169945717168698
20800682	0.0540698144793133	0.217242557748044	0.14168003466191	0.209881750793044	3.44619281084151e-05	0.138808428750722	0.0606216283103692	0.0004234586288586	0.17723786469963
20821943	0.0501973504215517	0.30726468516298	0.129198117091208	0.242926966690565	0.0001267706877139	0.0562050316131895	0.0271628673236945	0.0002011940467414	0.186717016962356
20834164	0.0421529139164944	0.328007119622115	0.178383240139125	0.20728354674152	0.0039094094564282	0.0400775388093865	0.0177943689399872	0.0001824377750616	0.182209424599882
20865035	0.0221703919489383	0.309820546449116	0.139298624037857	0.244630987866033	0.0014891579255674	0.059469980950391	0.0265508580894819	0.0005691831045904	0.196000269628024
20898476	0.0151188005234682	0.322537828175595	0.179541687739788	0.256117158210622	0.0001018918012458	0.0322116942242787	0.0190850785385126	0.0001621332020871	0.175123727584403
20904509	0.0645841721872773	0.323343479221323	0.154731934840058	0.221842426584575	9.60478879343496e-05	0.0457595617422807	0.0134193521043255	8.12370568058725e-05	0.17614178837542
20906079	0.0002920063468796	0.231760706104217	0.191419376333078	0.341601006835126	0.0069047346353583	0.0290209060846791	0.0221998898519013	0.0001605067062515	0.17664086710251
20906493	0.0149088748962887	0.290157867544743	0.121075868355651	0.266302718379659	0.0002972006785576	0.0847843080394067	0.0273727955950729	0.0001794577312548	0.194920908779366
20907246	0.0428127764902798	0.321946314585253	0.143255367261616	0.230245998870183	0.0001093634447135	0.0640567181851431	0.0166061291333655	0.0001150665062085	0.180852265523238
20914669	0.100948114363988	0.334954369463894	0.201858731396015	0.13246061337716	0.0009216419762647	0.0494341657909658	0.0157991367293145	0.000112778663928	0.163510448238469
20922259	0.0371154437641011	0.323729103741959	0.138119046093372	0.275950723806434	6.97225420167355e-05	0.0425144613591232	0.0157343636556357	0.000249238251175	0.166517896786183
20925996	0.0086000523748932	0.276582268840365	0.194466137629182	0.265712556101732	0.0039700353571373	0.0474325978939334	0.0253654320359499	0.0010030157871059	0.1768679039797
20933324	0.0507618466865938	0.307487982529947	0.163792576410044	0.24642407371103	0.000165489680219	0.0471222941939723	0.0180665961438993	0.0001834718752638	0.16599566876903
20939708	0.11789393218659	0.359993339987879	0.173736466278442	0.0970693690404214	7.1898798917853e-05	0.0601534368113072	0.0144703292776739	0.0001409320123975	0.176470295606371
20942767	0.0475085103236386	0.295820734400967	0.147830037196139	0.244859609959585	8.74028931535945e-05	0.0718106320049249	0.026197295946674	7.18531062941963e-05	0.165813924168625
20944237	0.0931878590102689	0.300793000479478	0.137815929995772	0.263127589656132	4.95571880325074e-05	0.0503918319612221	0.0142856365991603	8.90142953901939e-05	0.140259580814543
20945666	0.027462474945673	0.314664823919143	0.17792386050395	0.222770743763916	0.0002375156401215	0.0484606481486637	0.0203739775615012	0.0001382347624005	0.187967720754631
20946257	0.0104156346887788	0.290375646700147	0.174261385863164	0.261910492474168	0.0016057196361918	0.0580034978344251	0.0167090615653912	0.0010416470815537	0.18567691415618
20946545	0.128152400851502	0.311379618710651	0.134916532991007	0.181372528173577	0.0008327103406531	0.0585933760594789	0.033926966949568	0.0001015320518482	0.150724333871714
20956605	0.0612925860281307	0.296348676487435	0.173999563696509	0.229750557224756	8.65829579215378e-05	0.0608555650242332	0.0146020894702475	5.2552933938644e-05	0.163011826176829
20956867	0.0743953178493645	0.360274870165317	0.0943547767810338	0.212130274136334	8.76178744257913e-05	0.06094906148744	0.0219177309780095	0.0001065454494461	0.175783805278628
20963578	0.0378903834368506	0.264236333966095	0.189791356950055	0.221613860196802	0.0001170014358989	0.070006599562358	0.0362211444174999	0.0001104044392896	0.180012915595151
20966477	0.0752988742948387	0.338974743643553	0.211760955666126	0.148796596493875	0.0023551025963369	0.0402771280997942	0.0175620786480199	0.0003635370103983	0.164610983547058
