Mixture	Inhibitory	Excitatory	Oligodendrocyte	Astrocyte	OPC	Microglia	Endothelial	VLMC	Pericyte
12365619	0.178281171007122	0.219867461667738	0.258948294639362	0.16689760253505	0	0.0883766947915122	0.0262510999660989	0.00240754461651928	0.0589701307765972
1243685	0.215200379228985	0.237668160837741	0.14039097504308	0.267204964049711	0	0.0779499664074001	0.0245677205178366	0.00236725664583986	0.0346505772694059
14184286	0.207599095315964	0.197777840682292	0.259218796324478	0.191771310171227	0	0.0763340329975479	0.0196045080894178	0	0.0476944164190734
14498577	0.220738183061847	0.440392767099102	0.0911803087583446	0.121845625390763	0	0.0568074320892356	0.0163899191552592	0.0183229650970448	0.0343227993484037
15113169	0.240349358015211	0.174154808311119	0.1767999497627	0.234016918132928	0	0.0795653606953849	0.0217692249042441	0.019960997585984	0.0533833825924286
15114174	0.230350315496943	0.234172326342886	0.166727884635008	0.194852538514955	0	0.104725840166247	0.0105675063351814	0	0.0586035885087786
15115927	0.265948601661113	0.245669355461987	0.12637628806811	0.205705464676955	0	0.0865060531054437	0.00787133996755254	0.00642199001449303	0.0555009070443458
15121461	0.203899516565365	0.215604687826476	0.219202849242763	0.188555055999544	0	0.0959547235663671	0.02427069335037	0.00438192179378024	0.0481305516553347
15138884	0.196683201571389	0.311063165321461	0.159720822559227	0.180195582817707	0	0.0786175458017837	0.0306106002268188	0.00358879828674359	0.0395202834148698
15144878	0.256998534243149	0.284884518958279	0.145688357144582	0.193760423136661	0	0.0697066828877885	0.0118405436754769	0	0.0371209399540637
15161351	0.237268949773199	0.28718493039702	0.143563071955725	0.21178979118393	0	0.0484667275611661	0.0210669099620357	0.00510990142321028	0.0455497177437138
15176592	0.247733468510582	0.400215288082801	0.096809326943463	0.116578002871118	0	0.0955705913014185	0	0	0.0430933222906178
15218541	0.229866415059483	0.287559487994243	0.158049171737655	0.186807929759026	0	0.079614887025861	0.0140153456554436	0	0.0440867627682878
15387421	0.211134265182675	0.251797223529959	0.216288908807153	0.166809302440737	0	0.0850577858837162	0.00157727121341731	0	0.0673352429423428
15420223	0.217453997814719	0.328230971472684	0.133578615011225	0.198921980246125	0	0.0658625604709469	0.0207302348605532	0.00475881549828552	0.030462824625461
15495024	0.163660578712199	0.123380953588581	0.255626680526692	0.261796015865955	0	0.120577992339875	0.0230557321241877	0.00139434971064265	0.0505076971318671
15712086	0.225467839771823	0.296122013628103	0.122333846130187	0.210276780026452	0	0.0922413438629932	0.012394139311927	0.00488815361723421	0.03627588365128
15738428	0.261071202459986	0.252592815236502	0.156338136501371	0.171476148766776	0	0.0821787927627841	0.010463851175519	0	0.0658790530970614
15844425	0.263792791010838	0.316212763676212	0.102554233596555	0.193704297464998	0	0.0762783393761794	0.00922310911783678	0	0.0382344657573806
16513683	0.244496614822586	0.140105871110531	0.187544543191363	0.220400965613576	0	0.130146175112187	0.0266971322370195	0	0.0506086979127379
17219510	0.206541368519068	0.209637458790643	0.178807387083669	0.208997331320952	0	0.113683176804809	0.0126593524982751	0	0.069673924982584
17929065	0.260436848267474	0.275218945104941	0.138946967984137	0.148809625294133	0	0.0931741157879618	0.0233571042068794	0.0101166822565125	0.0499397110979615
18414513	0.20230806376406	0.19441012783524	0.18292244316393	0.276513863253477	0	0.0810828158823282	0.0167136708013024	0.00134791737799118	0.0447010979216711
20102505	0.222837843805523	0.249792809369696	0.249106881157795	0.184448848541523	0	0.0566927226757876	0.00637040683583264	0.00323658701420533	0.0275139005996373
20104101	0.198115824640704	0.182091107665834	0.191302872043306	0.255619232356399	0	0.086569463911699	0.0295346969404711	0.00580756182061257	0.0509592406209739
20105242	0.262086148412797	0.269412082813684	0.139264484446712	0.17703612209876	0	0.0746980810825528	0.0234190261296549	0.0180616907863738	0.0360223642294648
20115276	0.228534051560363	0.219144864522714	0.14910220712322	0.241176860269306	0	0.081075182232957	0.0177703689468979	0	0.0631964653445418
20120255	0.28380519857727	0.282490295070942	0.167505285495666	0.132708462252262	0	0.0830746161013734	0.0141259965857024	3.64553893518087E-05	0.0362536905274337
20124321	0.19297703291058	0.257421263477498	0.191082306326306	0.230600887585064	0	0.0643692805873411	0.0249740005533913	0.00298351674728094	0.0355917118125387
20139562	0.201476981935027	0.184999570098396	0.172168342251664	0.262681583116263	0	0.105499784458292	0.0247104243319961	0.0057615188948218	0.0427017949135397
20139850	0.240185161286642	0.347427494206922	0.119065837129861	0.165078392935881	0	0.0725447870579469	0.0121445943828696	0.00558747649451363	0.0379662565053635
20143248	0.203727636012813	0.191899208007926	0.266899544636289	0.192764080645422	0	0.064601994688795	0.0402552189262304	0.00119832766604708	0.0386539894164777
20147026	0.323693583257129	0.304870898224624	0.103873381554969	0.136545338424147	0	0.0956055003003064	0	0	0.0354112982388242
20147440	0.202880163168538	0.259190160838127	0.198344596308229	0.229752504173976	0	0.0603021105456716	0.0089236617880097	0	0.0406068031774485
20148879	0.294897753655304	0.240643032974411	0.139683673963435	0.184949909699798	0	0.089469173456803	0.0120999612638879	0	0.0382564949863625
20149910	0.275102387886297	0.201419208460984	0.121444335654399	0.229968551112696	0	0.117538302668249	0.0146347484370923	0	0.0398924657802831
20151388	0.204635357195543	0.226465827546255	0.231197639423142	0.229416085908724	0	0.0434734656167364	0.0144694114699993	0.00761311910885499	0.0427290937307453
20152393	0.276187133725603	0.249717903323689	0.198245456819087	0.165458272069031	0	0.059188766987769	0.0139901972909774	0.0048283143429654	0.0323839554408781
20154287	0.298260175263849	0.191832337369693	0.171391030420794	0.157369983434755	0	0.109898747902693	0.000382000623711644	0	0.0708657249845038
20156469	0.209062302824619	0.185282636933846	0.188944751284109	0.179635874725412	0	0.155196340894764	0.0186653406234936	0.00360527068692203	0.0596074820268342
20171508	0.248632683135875	0.278644038627416	0.161070310173222	0.165486358576836	0	0.0845836657760176	0.0160645595792764	0.003031262147307	0.0424871219840496
20173942	0.237401056560008	0.227384536617096	0.19493228623332	0.150928877588707	0	0.11431336490063	0.0364739740667583	0.00589465802557847	0.0326712460079024
20174533	0.185352365404197	0.159111701719779	0.171793002051761	0.308413675489596	0	0.0994264822281807	0.0270249228002422	0	0.0488778503062447
20177982	0.251179109512189	0.312742367242957	0.177232425631852	0.126317755840597	0	0.0791383265286764	0.0119823015998728	0.00177373342648496	0.0396339802173713
20178447	0.207608086134963	0.209447681379535	0.1942426083695	0.153470469833187	0	0.179248189367177	0.0179115358457386	0.00284478749091838	0.035226641578982
20179164	0.207590825088983	0.279735031332857	0.12840984401824	0.268942151098587	0	0.0605463837193604	0.0182415854971711	0.0046380358311489	0.0318961434136517
20185860	0.256581130269346	0.414396966662792	0.0960412708294054	0.131928406337948	0	0.071025293030633	0.000714806861506053	0	0.0293121260083708
20187042	0.243731586576902	0.293179493591298	0.175981782808829	0.181648146607263	0	0.0541354661283526	0.0105289272762847	0.00379384853413089	0.037000748476941
20195344	0.195371939932121	0.247362027974148	0.244954493003944	0.192709750348735	0	0.0703060419222691	0.0158420366228766	0.00109322287990536	0.0323604873160009
20197364	0.208239937921704	0.282570522906009	0.170846864392457	0.170669819265322	0	0.0922037631056617	0.0266611523462699	0.00329024587584615	0.04551769418673
20201189	0.197968117230106	0.202836938021242	0.150212802918593	0.197894379366208	0	0.183816421841359	0.0132449111126998	0	0.0540264295097922
20201927	0.235725950858422	0.245078618533621	0.141289385229832	0.193828740687752	0	0.1140689618476	0.0136268505361436	0	0.0563814923066287
20204538	0.255978727756447	0.266673705508489	0.159694818980497	0.187683664526708	0	0.0881095015592807	0.0025248807968422	0	0.0393347008717368
20205705	0.228582679264289	0.241311489111944	0.226717996063326	0.194228379699931	0	0.0421399162501021	0.0165715245503902	0.00696567391434928	0.0434823411456691
20207013	0.155022185091294	0.213205232922759	0.210691696139929	0.264031511966187	0	0.0832330608038884	0.0239359818122828	0.00401376980672088	0.0458665614569398
20221273	0.327924605737466	0.242785935131068	0.162669613961457	0.139603837976958	0	0.0829525053994818	0.00134090725563677	0	0.0427225945379324
20225925	0.30303690665303	0.32267680154303	0.159072747291447	0.117533331883966	0	0.0524545924950918	0.012251637370795	0.004684999198066	0.0282889835645743
20232474	0.20468022715024	0.221483170271319	0.181160411657495	0.234490506319295	0	0.111255685381022	0.0105180554326897	0.00302429809464643	0.0333876456932928
20233939	0.154117875281961	0.118814308191565	0.233625129696107	0.343391089451474	0	0.086336023081655	0.0180226685996038	0.00537245700890413	0.0403204486887306
20240514	0.248651539336944	0.229412248772817	0.154024842025763	0.210532477590688	0	0.085919080961424	0.0162378840863089	0.00238109434963803	0.0528408328764171
20242958	0.254145967167133	0.23674181893919	0.198295195978054	0.187376333531545	0	0.0638879002154119	0.016350333632944	0.00891361633687388	0.0342888341988476
20244554	0.292841627545243	0.272639706331288	0.123997874691623	0.166464205272296	0	0.0954599276049263	0.00137203367163176	0	0.0472246248829909
20249897	0.222317309313247	0.345688847689829	0.1777604364018	0.165780699455298	0	0.0538526254934353	0.0049078459851873	0.00300675883514532	0.0266854768260582
20251553	0.170353954874564	0.274036482385237	0.221210180795968	0.155723951714503	0	0.0900460963558441	0.0282605582799095	0.0130512067087498	0.0473175688852238
20252720	0.297819372276468	0.205892448575742	0.134779878138359	0.220399061199251	0	0.09267031279323	0.009552678757618	0	0.0388862482593313
20254164	0.186848815753176	0.173720251549465	0.126556298123881	0.326266710424928	0	0.1362846764996	0.0127277515698441	0.000991477442975446	0.0366040186361303
20254876	0.192241411379571	0.173763765682852	0.190878978615323	0.23985310543437	0	0.122073611282598	0.0375951719185266	0	0.0435939556867587
20254902	0.207030750957713	0.155969650689894	0.259202277745716	0.231792406755399	0	0.0862420636393911	0.0169914278760489	0	0.0427714223358385
20260284	0.18976354892988	0.19810567043288	0.180233793084524	0.289286071323212	0	0.0743808690615177	0.0164477940822596	0.00545019983174415	0.0463320532539826
20260734	0.16797904097668	0.14374144126695	0.223495114642998	0.345048094078964	0	0.0497152821435209	0.023967619391365	0.00431097508571729	0.0417424324138044
20261901	0.243820082490625	0.162240865842772	0.15049790721302	0.29228555813712	0	0.0689908525560242	0.00946552120517527	0	0.0726992125552631
20263921	0.162872130637406	0.164712491292564	0.241459752213936	0.280422041932112	0	0.0573467905743828	0.0364162002508084	0.00653598031369631	0.0502346127850946
20264936	0.281972954166179	0.328640980632572	0.109770301728142	0.135698745688666	0	0.0952262845345804	0.0033940293767893	0	0.0452967038730721
20267709	0.227383821673483	0.103206491856349	0.195490225661302	0.258156351269917	0	0.116198459436999	0.0473862728555127	0	0.0521783772464373
20270768	0.272134533077025	0.239513934140928	0.150675366267519	0.159291854009281	0	0.102331682791317	0.0117569822856563	0	0.064295647428273
20270920	0.28912777137802	0.373348095915461	0.103450083073207	0.126025927792164	0	0.070027624223926	0.00509053389154257	0	0.0329299637256788
20271359	0.279530815583474	0.302374001579818	0.148272309031305	0.146920744829277	0	0.0692608705460684	0.01449642073386	0	0.0391448376961971
20275399	0.227284675517829	0.220002324326812	0.186578994823233	0.258235266299723	0	0.0588948627772765	0.0150259158749326	0.00230666950613863	0.0316712908740558
20280666	0.202594597125368	0.255595973933392	0.123988865027116	0.267668224066084	0	0.0884578848252643	0.00852593340078753	0	0.053168521621989
20297791	0.270323387494371	0.237045646243433	0.135205796620241	0.232193516606633	0	0.0739685286412958	0.00824660135881934	0	0.0430165230352072
20299973	0.211397562042641	0.21772936735865	0.216105200610892	0.175850090203373	0	0.0957785438291691	0.0265201806619536	0.00492993107849496	0.0516891242148273
20311676	0.271540711122714	0.238367620936084	0.157795904564992	0.196545874697195	0	0.0847591281435388	0.00864052209128088	0	0.0423502384441958
20344143	0.235340067061926	0.214008413298777	0.177159952705193	0.156846318630703	0	0.125164880605649	0.0340731251464005	0.00695020638532492	0.050457036166026
20358955	0.278058523736758	0.355729106688933	0.121679376599299	0.125632621731535	0	0.0729077965613487	0.0117465109246054	0	0.0342460637575216
20365116	0.17921274160576	0.148828884040927	0.156089320828118	0.25261108221728	0	0.170186349728058	0.0297486882995818	0.00954601315398076	0.0537769201262936
20376029	0.212189189391515	0.157119984148161	0.160217229930184	0.202407042498288	0	0.180645065112063	0.0223219771073523	0	0.0650995118124365
20390027	0.232921929750542	0.180844013386319	0.184540323915435	0.132088790775749	0	0.174860977404613	0.0406384050140165	0	0.0541055597533255
20399274	0.266123027442091	0.186096828579641	0.163908615958472	0.231006749576928	0	0.099373601451464	0.0127025047209795	0	0.0407886722704249
20416210	0.270592895795356	0.230485719021799	0.122628848770201	0.22676968506492	0	0.0818117643267677	0.0214013505408155	0	0.0463097364801418
20431359	0.200303502757125	0.121987529967652	0.198142791787236	0.363434992378438	0	0.0502146902534088	0.0192762394528474	0.00921805456524226	0.0374221988380505
20453625	0.307088589466491	0.300122079862317	0.169330272868673	0.127335819807407	0	0.0570571174146875	0.0112514515796003	0.00223037565055291	0.0255842933502723
20455807	0.194991906591427	0.139762168787419	0.235187030807421	0.264787133802063	0	0.0977789072321071	0.0157223535403603	0.00758582092238553	0.0441846783168167
20487369	0.250092985124212	0.333433074400586	0.116923289354133	0.155416308084933	0	0.0849615663836048	0.014082336844913	0	0.045090439807618
20494368	0.251490673861076	0.175078491882359	0.149862776208544	0.25803568826292	0	0.0946775688381148	0.0148899588056404	0	0.0559648421413469
20500815	0.280689804416252	0.36196704717353	0.079974146199625	0.127242851649438	0	0.0787136126143803	0.0179845483589195	0.00616019428322313	0.0472677953046312
20501668	0.197725610075033	0.278071387801862	0.142234406989242	0.2159518038395	0	0.0912651955458745	0.0258447297733468	0.00568701846464913	0.043219847510493
20504017	0.225653597862017	0.220556035535944	0.16200728436351	0.250291985375679	0	0.0757393041241025	0.0242990511486964	0	0.0414527415900507
20521752	0.201921912118705	0.290852664324197	0.111225186764718	0.237277718849129	0	0.0963308202020623	0.0110641809065454	0.0083011167483288	0.0430264000863141
20532115	0.210303337451353	0.273941173627554	0.155388428795791	0.227831447163286	0	0.0653726086483366	0.0212804933183041	0.008048407834113	0.037834103161263
20559562	0.275346850450315	0.185775437923104	0.184690148219835	0.210031620694935	0	0.0792554533435483	0.0159390503774428	0.0106275860805849	0.0383338529102353
20561642	0.163558919251479	0.15449728110258	0.320493985589116	0.150669565384067	0	0.131240110542977	0.0238248080412965	0	0.0557153300884838
20569910	0.216605805381389	0.25835654114757	0.144181461776725	0.188292482795475	0	0.125793481839655	0.0175232745504529	0	0.0492469525087329
20583594	0.302948524978697	0.242446148606267	0.137781479838766	0.209267849479255	0	0.0656340292394875	0.00377365834147569	0	0.0381483095160511
