	CD4Tcells	NK	CD8Tcells	Monocytes	Bcells	Unknown
pbmc_1	0	0.304616156250822	0	0.46362180473228	0.0	0.231762039016899
pbmc_10	0	0.195740273053513	0	0.636746882711908	0.0	0.167512844234579
pbmc_12_merged_1.fastq	0	0.498756608057156	0	0.39478573367104	0.0	0.106457658271804
pbmc_2_merged_1.fastq	0	0.332260312608333	0	0.466778754582656	0.0	0.20096093280901
pbmc_4	0	0.667950954009199	0	0.250448187178326	0.0	0.0816008588124741
pbmc_5_merged_1.fastq	0	0.588269080958056	0	0.338498701502599	0.000822245838197	0.0724099717011476
pbmc_6_merged_1.fastq	0	0.370006940619346	0	0.519805784783733	0.0	0.110187274596921
pbmc_7_merged_1.fastq	0	0.46924339577373	0	0.412772759521839	0.0	0.117983844704431
pbmc_9_merged_1.fastq	0	0.460849694637733	0	0.471146226487014	0.0	0.0680040788752538
