	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
T4_LPS_FC5	0.0874799486691084	0.028360122133015	0.289946684865175	1.23330753678343e-05	0.570220383404612	0.023980527852722
T14_GARD_BATCH_2	0.0884200441055281	0.0109448761206866	0.467503929323556	0.0497593926902534	0.360281811100331	0.0230899466596451
T64_LPS_FC1_4	0.0507444441465903	0.147002175314755	0.204231367989152	6.10646993625203e-05	0.597719584343111	0.0002413635070286
K5_LPS_FC1_4	0.0459879307713123	0.0425075891358243	0.405421230206674	2.0784862773285e-06	0.479088010654556	0.026993160745356
K31_LPS_FC1_4	0.086264537678857	0.198061025120502	0.243937390358045	0.0055076638936206	0.466226541216875	2.84173210011903e-06
K28_LPS_FC1_4	0.0829407529045137	0.132469975972954	0.478935140786278	1.69207579596511e-05	0.303513549805636	0.0021236597726582
K18_LPS_FC1_4	0.0720644277089713	0.079266045610265	0.556152181783267	0.0013003982760015	0.290459287781901	0.0007576588395937
K2_GARD_BATCH_2	1.51975545520689e-06	0.325449191102241	0.0255128767382588	0.481737599247717	0.131829039999922	0.0354697731564056
K14_GARD_BATCH_2	0.0603284742134739	0.0001830628063076	0.540450010189143	0.0273898892023646	0.335285398161448	0.0363631654272625
K33_CTL_FC1_4	0.0475438541833042	0.0914450620577619	0.518801693824395	0.072609503122995	0.245239728218913	0.024360158592631
K12_LPS_FC1_4	0.0502666801389754	0.0562559985992996	0.547084466263166	1.16453797326665e-06	0.343418754411454	0.0029729360491311
T10_GARD_BATCH_2	0.0987800347108605	0.0397419420211733	0.370739756710325	0.222594526115892	0.23642190983	0.0317218306117499
K24_GARD_BATCH_2	0.0767651330215939	0.0190687776454177	0.519147360769896	0.0608463641069041	0.271077577894874	0.0530947865613144
T106_GARD_BATCH_2	0.0837742166909343	0.101152251939422	0.0338622469390538	0.0166902078500951	0.532656245910024	0.231864830670471
T30_LPS_FC1_4	0.0697271150939109	0.240140928487519	0.213582716040795	3.69694577877347e-05	0.476509623560202	2.64735978459668e-06
T12_CTL_FC1_4	0.0243301799730682	0.0548914694809964	0.544201027125548	0.104492094933008	0.248855307751267	0.0232299207361124
T27_CTL_B_BATCH_2	0.110445838041561	0.0432710987032155	0.202335921702796	0.250559528593887	0.275087168569585	0.118300444388955
T32_LPS_FC1_4	0.103925924443917	0.249979975434854	0.211229606856425	0.0073308828098683	0.427532240148459	1.37030647581696e-06
T109_LPS_FC1_4	0.13873833901407	0.356206810481652	2.33208835459071e-05	0.0035646889067128	0.475372033464168	0.0260948072498511
T73_CTL_FC1_4	0.157298076307931	0.0073271444121944	0.13390861677763	0.139533615188639	0.404356786466147	0.157575760847458
T104_CTL_FC1_4	0.007460574363371	0.0091781555678095	0.566389368925725	0.0833099240236184	0.258657078319307	0.0750048988001684
K17_CTL_FC1_4	0.0411204654928617	1.07705649605045e-06	0.54130581999773	1.25202506519155e-06	0.369476060687938	0.0480953247399096
T3_GARD_BATCH_2	0.0777868571197654	5.51529230781986e-06	0.470766707360456	0.0249778003532925	0.397030998173747	0.0294321217004306
K34_GARD_BATCH_2	0.122706703687774	0.0324543315689961	0.264650929655642	0.0355918019026674	0.494857757664623	0.0497384755202974
K23_LPS_FC1_4	0.0907752897853804	0.155685756359237	0.408521968421783	5.37896486123058e-05	0.344830502449625	0.0001326933353622
T80_CTL_FC1_4	0.0578441389373644	0.129890395159406	0.526729873340605	8.93232180288765e-05	0.2854383861708	7.88317379607923e-06
K18_GARD_BATCH_2	0.0601711979690455	0.0035234921634493	0.55754487523214	0.0639761136391555	0.265671552695056	0.0491127683011542
T71_LPS_FC1_4	0.054157895513567	0.214372731175376	0.0652369525161168	3.13199640755474e-05	0.620352499004618	0.0458486018262468
K12_CTL_FC1_4	0.0346429667162731	0.0018915564998365	0.650669741070039	0.0356077033637614	0.207852747037559	0.0693352853125306
K33_LPS_FC1_4	0.0729757261932426	0.164723798405469	0.454863608350173	0.0008376583721951	0.306414383898343	0.0001848247805762
T74_GARD_BATCH_2	0.0206495500992953	0.0718083376531292	0.220063529317067	0.145874816741577	0.421271939131539	0.120331827057392
K26_GARD_BATCH_2	0.0672163596001505	0.0161504174276493	0.526250701165602	0.0642491727914615	0.281133306684406	0.0450000423307303
K53_GARD_BATCH_2	0.0586648748297814	0.103948121543725	0.441514123356969	0.149428204273569	0.191169846646964	0.0552748293489916
T109_GARD_BATCH_2	0.13945031133364	0.23436884254855	0.0030069692237932	0.065636266800305	0.422474391418164	0.135063218675548
T76_CTL_FC1_4	0.0527270873435533	0.302764358771173	0.200728673694895	0.0010127146666929	0.442760747683437	6.41784024811755e-06
T36_LPS_FC5	0.122574559607655	0.297766072115622	0.110113058368294	0.0001583013366158	0.469384852666861	3.15590495153991e-06
K38_LPS_FC1_4	0.0480730688076554	0.180376785562425	0.319712866079009	3.34971835762074e-06	0.45182945598838	4.4738441735455e-06
K18_CTL_FC1_4	0.0356828347050744	0.0001481942635338	0.667522925999173	0.113522040149869	0.15453630257604	0.0285877023063108
K23_GARD_BATCH_2	0.0665262453652264	0.0450022788369076	0.468872531385924	0.0683639258460599	0.307927409802878	0.0433076087630032
K30_GARD_BATCH_2	0.0776980862045111	0.104106334482901	0.370629620062235	0.0298354190002956	0.360903011636422	0.0568275286136354
T121_LPS_FC1_4	0.0577994858440296	0.0447348654082986	0.445881737012121	2.64537085946995e-06	0.45157749748137	3.76888332173107e-06
K8_LPS_FC1_4	0.0363524766988719	0.0155090951139708	0.52566132112439	2.94647604852173e-06	0.417315160649538	0.0051589999371807
T10_CTL_FC1_4	0.0961380646169708	0.038232033065082	0.476479639053939	0.156264234158297	0.229125427133088	0.003760601972624
T73_GARD_BATCH_2	0.173770827343833	0.0166490645410579	0.126372590711856	0.138165456403104	0.411155157748625	0.133886903251523
T36_CTL_FC1_4	0.0631150130940101	0.0694695251159626	0.25800174818509	0.304950048043211	0.225849552820969	0.0786141127407572
T72_LPS_FC1_4	0.0781301630435019	0.188817537931558	0.178177502714104	0.0059304918098376	0.526017034112167	0.0229272703888313
K35_GARD_BATCH_2	0.0447825753014989	0.0729482011333443	0.504913566496047	0.0668721927534587	0.25946323183814	0.0510202324775103
K6_GARD_BATCH_2	0.0595477727392538	0.205662973653304	0.153882636068052	0.101001959225345	0.379468451039017	0.100436207275028
K44_CTL_FC1_4	0.0423934738061855	2.50857492641316e-06	0.671464336499721	4.93260740393183e-06	0.246742927945634	0.0393918205661287
T8_LPS_FC1_4	0.0858959752921437	0.116424462656213	0.244538058231472	3.44880450413427e-05	0.54962365055723	0.0034833652178992
T28_GARD_BATCH_2	0.143015421372415	0.228207840172409	0.0192338224055301	0.0221063218578923	0.485942866067817	0.101493728123937
T13_CTL_FC1_4	0.0761257868019912	0.10703874972501	0.136697198437133	0.209339050218257	0.404543064315702	0.0662561505019068
T65_GARD_BATCH_2	0.0186465899461035	0.0489947067936399	0.488263296936372	0.0379419459856458	0.294578629268877	0.111574831069362
T32_CTL_FC1_4	0.0568561982406885	0.0847309792851601	0.363355109082498	0.274953952901647	0.201395871996126	0.0187078884938809
K29_GARD_BATCH_2	0.121446811140322	0.0979390330553158	0.313452642459438	0.0120750446536041	0.430339849938064	0.0247466187532557
T46_CTL_FC1_4	0.125600550230989	5.42054149465314e-06	0.389317318774208	0.0540182497101163	0.343733056402722	0.0873254043404704
T78_LPS_FC1_4	0.0296025946290645	0.311534011007265	0.0802959968618989	3.74035883634758e-05	0.578524279054373	5.7148590357729e-06
T14_LPS_FC1_4	0.082873838211979	0.0568253448928994	0.493200619245815	5.27528376126537e-06	0.367090653671784	4.26869376223506e-06
K37_LPS_FC1_4	0.0490860189355077	0.252063017282255	0.343827568220749	0.0255997152060807	0.325422282194612	0.004001398160795
T80_LPS_FC5	0.0588093149741413	0.248913680658409	0.444153584927317	0.0006103432332797	0.247507971360494	5.10484636004503e-06
T28_LPS_FC1_4	0.147608673947556	0.216470483998956	0.0602633409400286	0.0068017960915797	0.563220683120019	0.0056350219018607
K11_CTL_FC1_4	0.0758026177508422	0.0592060347360139	0.37910357994557	2.27697877835191e-05	0.485862948434045	2.04934574595622e-06
T65_CTL_FC1_4	0.0108167985583845	0.0163357242132349	0.629588358434118	0.0542328109352684	0.191535478060252	0.0974908297987422
K19_GARD_BATCH_2	0.071731448298718	0.0034278430262667	0.589001448462316	0.0284827526836765	0.260099495446036	0.0472570120829873
K22_GARD_BATCH_2	0.0589376733717734	0.0153969592974138	0.475439779864533	0.0584199846068104	0.345919419467072	0.0458861833923985
T113_CTL_FC1_4	0.0207145962401172	0.0689223006188521	0.252765308685916	0.111474658977878	0.472415368181194	0.0737077672960419
T121_CTL_FC1_4	0.0559675868891938	0.0486419831618218	0.436186255399044	4.28891386322321e-06	0.459196704942326	3.18069375077414e-06
T35_CTL_FC5	0.0605378505693716	0.0295810811246874	0.485995034174498	0.0924894499309804	0.284497329303396	0.0468992548970666
T36_GARD_BATCH_2	0.0865803683307298	0.112737517520485	0.212483968688645	0.29255345882812	0.252487739492528	0.0431569471394924
T102_LPS_FC1_4	0.0684384356117161	0.0808781207720465	0.251330575238331	3.2331270686744e-06	0.59464959000547	0.004700045245368
T43_GARD_BATCH_2	0.113705061373226	0.0224534321689854	0.170107454871729	0.215442773263519	0.380512804985653	0.0977784733368877
T5_GARD_BATCH_2	0.0240056684220161	0.0013708227905896	0.541494194314146	0.0594459932909499	0.329644597255187	0.0440387239271119
T13_GARD_BATCH_2	0.108285188861891	0.189785945197784	0.0303316198892177	0.111954593730539	0.455065692946323	0.104576959374244
T113_GARD_BATCH_2	0.0180574619914654	0.0844832648805857	0.236918458614024	0.122279552185386	0.454256632529515	0.0840046297990236
T70_GARD_BATCH_2	0.0260233700294117	0.0770854648319985	0.326776546083375	0.0846188501933717	0.368329576380627	0.117166192481217
T18_CTL_FC1_4	0.0900225723330607	0.0046556411444377	0.485260511621476	0.0347866288631859	0.360888160342315	0.0243864856955241
T62_CTL_FC1_4	0.100426147506452	0.0254279820288786	0.268780675073602	0.104270775150116	0.408051166596515	0.0930432536444359
K52_CTL_FC1_4	0.0376146014617685	0.034353390782563	0.61073824708687	0.0631737782635802	0.246988473872847	0.0071315085323712
T84_CTL_FC5	0.020401891654203	0.0611154043754024	0.261542238139343	0.089292930846892	0.461915373974215	0.105732161009945
T75_LPS_FC1_4	0.058360708594557	0.182025860005432	0.271380756414585	2.16104683681554e-06	0.477410851616205	0.0108196623223832
T109_CTL_FC1_4	0.0966706744325185	0.133481230087063	0.0822849765548059	0.225996409467814	0.349026085868015	0.112540623589784
T18_GARD_BATCH_2	0.0963855492671228	0.0005804780568069	0.376928042341007	0.0781830806204309	0.366374794277289	0.0815480554373431
K11_LPS_FC1_4	0.0584823283259108	0.0288230488814372	0.390875844694813	8.67380007872097e-06	0.521803014732391	7.08956536944093e-06
T28_CTL_FC1_4	0.0937876178021094	0.0341712491691194	0.251902229204268	0.240421685759348	0.293557167090047	0.086160050975108
T117_LPS_FC1_4	0.083010661965743	0.192038118340918	0.180612967414651	3.21860333478336e-05	0.544302934925506	3.13131983362942e-06
T47_CTL_FC1_4	0.067514096260489	0.0761017739667942	0.136608568719607	0.179994401108796	0.397068470774674	0.142712689169639
T27_CTL_FC1_4	0.114581698971438	0.0459385541218552	0.202143150046201	0.200648464147991	0.331244051945689	0.105444080766826
K24_CTL_FC1_4	0.0691179801463343	0.0149901472876959	0.528841385440012	0.0813693596018325	0.245272766656562	0.0604083608675629
T34_LPS_FC1_4	0.0914786648494184	0.0711821524908662	0.25516460951813	1.29781998832121e-05	0.556363973439285	0.0257976215024179
T47_GARD_BATCH_2	0.0832306903913322	0.0986899625925754	0.150626460203958	0.122944516742615	0.440527255656346	0.103981114413173
K27_CTL_FC1_4	0.0984256757280241	0.0285366937173055	0.409821021700326	0.166925936823394	0.245380847881852	0.0509098241490978
T72_GARD_BATCH_2	0.0486280865164316	0.0428029626427726	0.290131588008767	0.151603318520407	0.372451082192026	0.0943829621195958
K22_CTL_FC1_4	0.0547612922631445	0.0082196616015775	0.492386911764027	0.0521015497086507	0.342663601468453	0.049866983194147
K13_GARD_BATCH_2	0.0453352046529539	0.183592700221784	0.0001763810886767	0.0264224326026403	0.516036708020542	0.228436573413403
K34_CTL_FC1_4	0.0996655821679003	0.0293630927880024	0.285396071354113	0.0712790218608116	0.451806148772527	0.0624900830566453
T41_GARD_BATCH_2	0.123280390717006	0.0049796303993249	0.43115729399924	0.0640184511871535	0.296776032470575	0.0797882012266997
T106_LPS_FC1_4	0.0764063956624864	0.113823122193969	0.0074783394503819	1.5879099907061e-06	0.700727739856367	0.101562814926805
K10_CTL_FC1_4	0.0296441601058772	0.0394862977752602	0.408223407982872	3.03531084603692e-06	0.519020678217795	0.0036224206073498
T115_CTL_FC5	0.0660135156945518	0.143434515896874	0.217762649551521	0.129687284999094	0.376372037858548	0.0667299959994105
K28_CTL_FC1_4	0.0683597534721373	0.0126603069472684	0.559952634735284	0.0694422021388176	0.207355092030926	0.0822300106755666
K15_GARD_BATCH_2	0.0552570109738336	0.0377201664801037	0.362827069020502	0.0503937809481934	0.46115461221002	0.0326473603673478
T104_GARD_BATCH_2	0.0245553344112624	0.0521661902879855	0.486757755480623	0.0213373892597405	0.348136163536274	0.0670471670241154
K28_GARD_BATCH_2	0.0713775771075063	0.0654992675076096	0.549679924547694	0.041410540718945	0.220955137970117	0.0510775521481282
T63_CTL_FC1_4	0.0088214452804642	0.0852086102639546	0.179834656837871	0.100594436363485	0.479963247075275	0.145577604178951
K5_CTL_FC1_4	0.0406038349112555	0.0109035329963697	0.464793225274921	0.024586670778615	0.37637064068809	0.0827420953507482
T81_CTL_FC1_4	0.138099606130653	0.205349464609997	0.264532052323779	0.0023941057492436	0.389623015043151	1.75614317670581e-06
K14_LPS_FC1_4	0.0618593843733932	0.0149193481807807	0.571905113466558	9.66950655513944e-06	0.348942766456457	0.0023637180162554
T7_CTL_FC1_4	0.0641303563304903	1.11724731465721e-05	0.704576736988268	0.0071992768915861	0.2195507225421	0.004531734774409
K30_LPS_FC1_4	0.0786009956546767	0.129571481295005	0.462202982254318	4.56730086498989e-05	0.32927109789012	0.0003077698972316
K7_LPS_FC5	0.0429240721889619	0.293034877537293	0.28799623513681	0.0287363327211245	0.347250405404025	5.80770117850493e-05
T31_GARD_BATCH_2	0.201523318788052	0.0307285753942947	0.226889849749734	0.139441504315383	0.338120271414527	0.0632964803380089
T113_LPS_FC5	0.0435057171715199	0.113433562614331	0.233905760740729	4.13938565741199e-06	0.59425160522027	0.0148992148674926
K53_CTL_FC5	0.0287946093138873	0.0468072903571482	0.504546442328443	0.268709635170604	0.107255258237508	0.0438867645924101
K33_GARD_BATCH_2	0.0554706054752361	0.0750910963665709	0.502922594776352	0.0454524401462902	0.285090754466007	0.0359725087695428
K17_GARD_BATCH_2	0.0422341964338121	5.30801868181071e-07	0.542918067071901	6.59239010875118e-07	0.374186522995539	0.0406600234578683
K27_LPS_FC1_4	0.130623846239659	0.184121970734739	0.265418177085099	0.0006352917758439	0.419155723823053	4.49903416066828e-05
K46_GARD_BATCH_2	0.0353261134080754	0.0897735407579912	0.472420454824738	0.0435330359400832	0.316133951133797	0.0428129039353157
T102_CTL_FC1_4	0.05360662468331	0.0214789216015686	0.29905668770526	0.0461972810370963	0.517901911845726	0.061758573127039
T12_LPS_FC1_4	0.0392541576044553	0.128058785879577	0.53498231856037	1.88633028615875e-06	0.297701852036553	9.99588759462981e-07
T75_GARD_BATCH_2	0.0471477150964086	0.136207499506252	0.357829506269314	0.0442824530609339	0.287683772763155	0.126849053303937
T12_GARD_BATCH_2	0.0251598990157456	0.041176042855842	0.546898926369092	0.10567251088854	0.239726350536717	0.0413662703340633
K26_LPS_FC1_4	0.0784334924836449	0.0858346138423845	0.489421830062929	3.77948896567496e-06	0.346244501253345	6.17828687303875e-05
T6_LPS_FC5	0.144513550423923	0.0026974691317707	0.282914473456564	4.09564276820421e-06	0.482293568126771	0.0875768432182032
T64_CTL_FC1_4	0.0369282518263231	0.0322605083012863	0.243865414088506	0.0987039013225601	0.516945884804765	0.0712960396565602
K38_CTL_BATCH_2	0.0200058101871271	0.0345165670442944	0.502382182219546	0.121325803201889	0.281242724421648	0.0405269129254962
T110_GARD_BATCH_2	0.0712777777071856	0.0174677248494121	0.554279466549231	0.0544699651933838	0.249189595819096	0.0533154698816911
K9_GARD_BATCH_2	0.0664673012973383	0.11840181727679	0.200113949244699	0.077746704976814	0.444801514125156	0.0924687130792025
T79_CTL_FC1_4	0.0364435140348553	0.376972904483819	0.185515893416138	0.0010959064257124	0.399967562495842	4.21914363340735e-06
K8_GARD_BATCH_2	0.0335437587815338	3.96593818919192e-06	0.570653119265495	0.0083250059787819	0.347419351635358	0.0400547984006412
T84_GARD_BATCH_2	0.0298511773519042	0.0677249459539776	0.290387174409521	0.0674984986439546	0.471240142692042	0.0732980609485997
K19_LPS_FC1_4	0.0738993768374975	0.0441209786845005	0.587918844002926	1.3308160526487e-05	0.290947490374416	0.0031000019401338
K50_LPS_FC5	0.0580696686276334	0.128516225691076	0.365098461505215	0.0010276220118198	0.446900526421689	0.0003874957425682
T27_LPS_FC1_4	0.169402081011129	0.17092480807332	0.0467969988294858	2.16324503172937e-06	0.599124602074127	0.0137493467669065
T115_GARD_BATCH_2	0.0913170292774668	0.26639290014781	0.0429477898849295	0.015401862259798	0.524291027464992	0.0596493909650039
K29_LPS_FC1_4	0.113121078092754	0.12848896047192	0.441914570851018	7.246481291533e-06	0.316466516132879	1.62797013755484e-06
T40_GARD_BATCH_2	0.184563225524786	0.070298226930876	0.0700441361182842	0.31643093918048	0.279275931565435	0.0793875406801388
K30_CTL_BATCH_2	0.0596623068293137	0.0075293048626028	0.532041495868022	0.0978976233409733	0.220855753069028	0.0820135160300606
K46_CTL_FC1_4	0.0337148821014332	0.0848269851195788	0.48194560554644	0.0297936717095449	0.3090544933599	0.0606643621631034
T9_CTL_FC1_4	0.0260418187633969	0.0546764913731866	0.457795922727111	0.0803203769097273	0.380233390267696	0.0009319999588824
T76_LPS_FC1_4	0.0528867973458892	0.246175417034795	0.226288514798422	0.002013321022258	0.472631882678145	4.06712049071515e-06
T77_LPS_FC1_4	0.028321757846879	0.0401760791811811	0.432727597754708	3.05972885831536e-06	0.498769636426186	1.86906218729407e-06
K32_GARD_BATCH_2	0.0249809647672676	0.0347651476163177	0.549099988615125	0.131779676650065	0.19564900327077	0.0637252190804548
K38_CTL_FC1_4	0.0176991751795402	0.033556636324097	0.488947083558272	0.115989101520252	0.290864480948135	0.0529435224697031
K26_CTL_FC1_4	0.0615422743658343	0.0130238647933366	0.513542034415852	0.0868670710682351	0.26820062945612	0.0568241259006224
T14_CTL_FC1_4	0.0736496176751818	0.0052855900937284	0.528212035858518	0.0476393686682478	0.338206181145835	0.0070072065584885
T28_CTL_BATCH_2	0.100671634794442	0.0356554493128888	0.246242619410583	0.236660028016911	0.297461611512308	0.0833086569528667
T10_LPS_FC1_4	0.124695856559885	0.146902461557314	0.455573929732184	1.3712879865185e-05	0.272812639828129	1.39944262308812e-06
T8_CTL_FC1_4	0.0647126629441799	0.0251653461014605	0.320380204767247	0.0778333769004029	0.461834256352112	0.0500741529345982
K51_GARD_BATCH_2	0.0328745292505477	0.0511947859168569	0.471900024797513	0.137449842859549	0.250594325313713	0.0559864918618196
T46_LPS_FC1_4	0.129393591257685	0.0637962212977477	0.311975460687667	0.0005375728327856	0.45147601742985	0.0428211364942642
K51_LPS_FC1_4	0.0577422197354854	0.151629336462316	0.47921668781568	0.011165395735218	0.300225317989731	2.10422615700983e-05
T72_CTL_FC1_4	0.0462806812173863	0.0166262646289491	0.33891345231402	0.15974427740936	0.343152294966327	0.0952830294639569
K6_LPS_FC5	0.0566123169378007	0.406643016908157	0.0982495916132095	0.0430011682181184	0.395482161411405	1.17449113093779e-05
T50_LPS_FC5	0.218083160081345	0.164816766276155	0.117256171285611	0.0110788774231704	0.436218528590016	0.0525464963437026
T81_GARD_BATCH_2	0.139587508312098	0.143712617937368	0.196165302273984	2.99405478575455e-06	0.520529742337435	1.83508433057315e-06
T5_LPS_FC5	0.0405219111119599	0.0328383577258279	0.51481633489709	2.10199777764317e-06	0.41179077729802	3.05169693243476e-05
T101_CTL_FC5	0.0510218538947323	0.0329091337901043	0.122794073981337	0.0968827979929638	0.486965412765972	0.209426727574892
K7_CTL_FC5	0.0003361225577726	0.120973533599983	0.321603837747566	0.333826943497023	0.161559134713398	0.0617004278842574
T119_GARD_BATCH_2	0.0388962454636076	0.0217452907596648	0.513034221796784	0.0499236120492558	0.320798722167662	0.0556019077630255
K46_LPS_FC1_4	0.0541133245207322	0.16098969627991	0.399435516268	1.50215323163899e-05	0.376164951062645	0.0092814903363958
K15_CTL_FC1_4	0.0559859680086748	0.0252506397827788	0.397609062843538	0.0233061849463042	0.47423682265483	0.0236113217638743
T6_GARD_BATCH_2	0.175562927897059	1.81710654916487e-06	0.220211726068559	0.0025537261590096	0.449694417188457	0.151975385580366
K15_LPS_FC5	0.193852196464058	0.126519538479005	0.203308720316638	0.0003277603138029	0.475390900291797	0.0006008841346988
T15_LPS_FC1_4	0.268388288067268	0.0568789975118855	0.27804333590971	1.80679814967267e-05	0.396610927996717	6.03825329224941e-05
T27_GARD_BATCH_2	0.158012969146356	0.1833208508436	0.0438716562916084	0.0222004363170666	0.44973465701573	0.142859430385639
