	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
X83_D0	0.158018272057813	0.0249858088945048	0.291433367260188	0.324788674682598	0.0830590063222852	0.117714870782609
X84_D0	0.161637678558785	0.0270306877371224	0.27888037243726	0.326498244798425	0.0867846072177666	0.119168409250641
X85_D0	0.158491795019475	0.0273553515542889	0.284009805194053	0.324463294594456	0.0838566897785093	0.121823063859218
X86_D0	0.159328105136083	0.0254664040812162	0.290480246113125	0.320806537581838	0.0813045404660507	0.122614166621687
X87_D0	0.156746309752723	0.0265805793735565	0.279761765331498	0.328401578533739	0.0835787057904662	0.124931061218017
X90_D0	0.154296280079286	0.0296017504160956	0.279678210414356	0.329138018023928	0.0826317157439748	0.124654025322358
X91_D0	0.158317939471685	0.027812027444695	0.281807087264629	0.328289163428915	0.0816846147058406	0.122089167684235
X92_D0	0.156561824443715	0.0285916959894823	0.276682647359172	0.329808981297141	0.0845966523100341	0.123758198600455
X93_D0	0.157019982194276	0.0265710601449484	0.283705120333002	0.329416269645093	0.0816853553274034	0.121602212355277
X94_D0	0.160046388195697	0.0295193283445449	0.282646757818684	0.328090707866038	0.0774970178120574	0.122199799962979
X95_D0	0.153756133380101	0.0213383202824769	0.280658082267318	0.317478258207197	0.097024596096447	0.12974460976646
X96_D0	0.154316976350012	0.0275418626165492	0.282942166047037	0.323256262909106	0.0830166212085437	0.128926110868752
X99_D0	0.157272709591194	0.0276776557408443	0.279407990244329	0.32481581525034	0.0859511773703	0.124874651802993
X100_D0	0.158067337743935	0.0258587085703974	0.280327569877777	0.323227621324813	0.0857085416674694	0.126810220815608
X102_D0	0.15174816087288	0.0276762376635375	0.28132506882742	0.327832689828865	0.0852930487383149	0.126124794068982
X104_D0	0.157069663842685	0.0287824630972115	0.276840505922427	0.328068321684185	0.0840338109310727	0.125205234522419
X105_D0	0.156690584061068	0.0289263291577869	0.280252372600592	0.328439300096138	0.0820029569268924	0.123688457157524
X107_D0	0.158531048838547	0.0273654264124408	0.277517104942442	0.328995045188589	0.0850861990855059	0.122505175532475
X108_D0	0.159274942905493	0.0241107484042445	0.287196523846372	0.323937249393798	0.0838246005521826	0.121655934897911
X116_D0	0.154132046818096	0.0284124845856771	0.279730947482646	0.329389822888138	0.0845005994739335	0.123834098751509
X118_D0	0.15759780736524	0.0265899579929071	0.282962466662733	0.323371488096689	0.0862154824854568	0.123262797396974
X119_D0	0.156232259247781	0.0259421383549815	0.283485374795396	0.328102728556097	0.0826193109617877	0.123618188083958
X122_D0	0.156091218262439	0.0276513187169113	0.276965377027476	0.328630970144585	0.0836553378605863	0.127005777988004
X123_D0	0.160049206437801	0.0294574698294048	0.276939218222282	0.327818712683722	0.0835183406256605	0.122217052201129
X124_D0	0.15812984957516	0.0248558417672524	0.284382208156446	0.32143333114904	0.0860882060425685	0.125110563309533
X125_D0	0.157169003577198	0.0289952094574911	0.278816303648955	0.32847263533641	0.0866549132101345	0.119891934769811
X126_D0	0.155272921302147	0.0278583679061248	0.279431832548312	0.325009472586621	0.0869710514866393	0.125456354170155
X128_D0	0.158482076935717	0.0306331352152895	0.279222470219393	0.330589787725437	0.0813473898780738	0.119725140026089
X129_D0	0.157086631055609	0.0282984844169108	0.284146628212454	0.325440095924876	0.0822401275517588	0.122788032838391
X132_D0	0.15564896067321	0.0280119179931392	0.284816865588161	0.322363464990936	0.0846449005044953	0.124513890250058
X135_D0	0.15670681323453	0.0256743265425036	0.286032142850049	0.324961113183419	0.0840913039633803	0.122534300226118
X136_D0	0.159416061285683	0.0252552291093391	0.279292936510791	0.325663297878961	0.0881778181399455	0.122194657075281
