	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
X67_D0	0.17199865146482	0.0751175474471976	0.0877035152147463	0.410841193576166	0.0140675161158011	0.240271576181268
X68_D0	0.175322469321087	0.0805437424482908	0.0894351000956142	0.418861446179964	0.0099995887947211	0.225837653160322
X69_D0	0.180565682204465	0.0684724891156934	0.0988525771185549	0.404474750391668	0.0102919315685394	0.237342569601079
X70_D0	0.175365529297223	0.0796062555025762	0.0917459706939105	0.419683648945995	0.0088463598254312	0.224752235734864
X71_D0	0.171555998597214	0.0783660084244642	0.0945924661867933	0.407582035675559	0.0071800581212328	0.240723432994737
X73_D0	0.174327401825476	0.0729620581568567	0.0923067136881594	0.416639486199526	0.0155142544988162	0.228250085631166
X74_D0	0.177102380758628	0.0736827566629612	0.0945192958998441	0.416272371839325	0.0101931774085953	0.228230017430646
X75_D0	0.178939898375886	0.0798192581070469	0.0985382349842319	0.409195062598209	0.0065650686409451	0.226942477293681
X76_D0	0.17633532308208	0.0762172947763763	0.0995100349453175	0.396249765515307	0.0155972177693884	0.236090363911531
X77_D0	0.176157951950927	0.0778419380358208	0.0889965544785662	0.413365839233448	0.0131099569360026	0.230527759365235
X78_D0	0.179066894767844	0.0858326144999119	0.0818082585040975	0.417477893046234	0.0097098713000161	0.226104467881896
X79_D0	0.174377590686941	0.0751318984870144	0.0926219757805132	0.420833008310668	0.0082448002431867	0.228790726491678
X80_D0	0.179263074770502	0.0798123211017397	0.0985081294936108	0.399632266823184	0.0118955684260628	0.230888639384901
X81_D0	0.174526341239808	0.0744162069622156	0.106332229074433	0.411304968718778	0.0074797891737383	0.225940464831027
X83_D0	0.180834796338887	0.0709716541758946	0.102498020978267	0.408346944784545	0.0102895537890856	0.227059029933322
X84_D0	0.184828732365721	0.0776549413544318	0.0862800333831885	0.408504075014202	0.0127956624105703	0.229936555471886
X85_D0	0.179133200667642	0.078673184593421	0.0920021813159927	0.40448329137103	0.0099204638528566	0.235787678199058
X86_D0	0.181340727151212	0.0694492661072026	0.096159427087747	0.408892223761771	0.0097542604111322	0.234404095480935
X87_D0	0.177096124765155	0.0817677069527405	0.0847156205140016	0.407077574416914	0.0070771487764515	0.242265824574737
X90_D0	0.171188270599262	0.0827330952205896	0.0898261284547731	0.41298369549375	0.005695547333759	0.237573262897865
X91_D0	0.17880114103472	0.0835566194649042	0.0892234772785182	0.40432717819798	0.0138207766477489	0.230270807376129
X92_D0	0.170259526637764	0.0838276940919506	0.0820714338273232	0.41115658031342	0.0138507026187691	0.238834062510773
X93_D0	0.176314256012664	0.0819575715602614	0.0862783051827218	0.409737127206981	0.0104867788449762	0.235225961192396
