	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
pbmc_1	0.0457340977484752	0.29329882058264	0.331797854417245	0.226663032650449	0.0008804468025279	0.101625747798662
pbmc_10	0.0375406157389563	0.352896266857792	0.216523783558228	0.329544311215585	2.55812831128915e-06	0.0634924645011279
pbmc_12_merged_1.fastq	0.0350535666685001	0.299505802184258	0.228438423152783	0.202609851613689	0.0470676524628657	0.187324703917904
pbmc_2_merged_1.fastq	0.0180730437569812	0.3168444964892	0.324072398714903	0.22372940994673	1.50685948556956e-05	0.117265582497331
pbmc_4	0.0972508622130575	0.269948196319178	0.0134399026643964	0.0488631029382453	0.505024275370029	0.065473660495093
pbmc_5_merged_1.fastq	0.0958461535427574	0.385092894214228	0.0001876025455083	0.0765343229566688	0.369697603410326	0.0726414233305123
pbmc_6_merged_1.fastq	0.0273500933172927	0.356318098295343	0.224523916048734	0.263762965850929	0.0010419628222597	0.12700296366544
pbmc_7_merged_1.fastq	0.0258645942681556	0.3128801724694	0.173005527443417	0.204470731660435	0.0831309409248486	0.200648033233744
pbmc_9_merged_1.fastq	0.0124808290065117	0.366126096829567	0.139118745580063	0.257454435133001	0.0159983875680067	0.208821505882851
